"SET_PREFIX","SET_POSTFIX","SET_NAME","SET_YEAR","SET_THEME","NUMBER_OF_PARTS"
"9656","1","EARLY SIMPLE MACHINES SET",2008,"504",99
"9657","1","FIRST LEGO LEAGUE CHALLENGE 2012 - SENIOR SOLUTIONS",2012,"398",1612
"9660","2","MOTORIZED MECHANISMS SET",2008,"529",2
"9664","1","FIRST LEGO LEAGUE CHALLENGE 2013 - NATURE'S FURY",2013,"398",1995
"9665","1","MECHANICAL ENGINEERING SET",2001,"1",315
"9667","1","SOLAR PANEL",2010,"532",1
"9668","1","ENERGY DISPLAY",2010,"532",1
"9669","1","ELECTRIC BATTERY BOX 9V 150 MAH (RECHARGEABLE)",2010,"532",1
"9670","1","E-MOTOR WITH GEAR REDUCTION RATIO 9.5 : 1",2010,"532",1
"9674","1","NABOO STARFIGHTER & NABOO",2012,"166",56
"9675","1","SEBULBA'S PODRACER & TATOOINE",2012,"166",80
"9676","1","TIE INTERCEPTOR & DEATH STAR",2012,"169",65
"9677","1","X-WING STARFIGHTER & YAVIN 4",2012,"177",77
"9678","1","TWIN-POD CLOUD CAR & BESPIN",2012,"177",78
"9679","1","AT-ST & ENDOR",2012,"177",65
"9681","1","ELAB RENEWABLE ENERGY SET",1999,"531",713
"9684","1","RENEWABLE ENERGY SET II",2003,"1",732
"9685","1","GREEN CAR SET",2003,"1",47
"9686","1","SIMPLE AND MOTORIZED MECHANISMS BASE SET",2009,"507",389
"9688","1","RENEWABLE ENERGY ADD-ON SET",2010,"532",12
"9689","1","SIMPLE MACHINES SET",2009,"521",194
"9693","1","RECHARGEABLE BATTERY FOR LEGO MINDSTORMS NXT, DC PLUG",2010,"259",1
"9694","1","NXT COLOR SENSOR",2010,"259",1
"9695","1","MINDSTORMS EDUCATION RESOURCE SET",2010,"259",816
"9696","1","FIRST LEGO LEAGUE CHALLENGE 2010 - BODY FORWARD V46",2010,"398",1515
"9697","1","FIRST LEGO LEAGUE CHALLENGE 2011 - FOOD FACTOR",2011,"398",2115
"9698","1","FIRST LEGO LEAGUE CHALLENGE 2009 - SMART MOVE",2009,"398",1310
"9699","1","FIRST LEGO LEAGUE CHALLENGE 2008 - CLIMATE CONNECTIONS",2008,"398",834
"970004","1","YELLOW BAND (PACK OF 25)",2002,"524",25
"970005","1","9-VOLT 1 X 2 LAMP BRICK (PACK OF 2)",2002,"524",2
"970008","1","1 X 2 RED BRICKS (PACK OF 50)",2002,"524",50
"970009","1","1 X 2 BLUE PLATES (PACK OF 100)",2002,"524",100
"9700","1","TECHNIC CONTROL CENTER",1987,"529",472
"970010","1","HUBS GRAY (PACK OF 50)",2002,"525",50
"970017","1","14-TOOTH BEVELED GEARS (PACK OF 100)",2002,"525",100
"970018","1","GRAY PULLEY WHEEL (PACK OF 50)",2008,"525",50
"970021","1","RED ROVER TIRES AND HUBS (4 TIRES 4 HUBS)",2002,"524",8
"970028","1","SHOCK ABSORBER (PACK OF 10)",2002,"525",10
"970030","1","LIFT ARM (PACK OF 50)",2002,"525",50
"970036","1","2 X 2 ANGLE PLATE (PACK OF 25)",2002,"524",25
"970039","1","LEVER ARM (PACK OF 50)",2002,"525",50
"970040","1","CATERPILLAR HUB AND TREAD (SET OF 2 TREADS 4 HUBS)",2002,"524",6
"970041","1","128 MM CONNECTING LEADS (PACK OF 3)",2002,"525",3
"970042","1","PISTON ROD (PACK OF 75)",2002,"525",75
"970043","1","SMALL HALF BEAM (PACK OF 100)",2002,"525",100
"970047","1","LARGE TIRE AND HUB (2 TIRES 2 HUBS)",2002,"524",4
"970098","1","SPECIAL ELEMENTS FOR CONTROL LAB SET",2001,"1",125
"970","1","LIGHTING BRICKS",1978,"473",17
"9701","1","CONTROL LAB BUILDING SET",1995,"1",565
"970110","1","PNEUMATIC T-PIECES (PACK OF 25)",2002,"525",25
"970111","1","LARGE LAWN TIRE & HUB (4 TIRES 4 HUBS)",2002,"524",8
"970112","1","SMALL LAWN TIRE & HUB (4 TIRES 4 HUBS)",2002,"524",8
"970113","1","TIRE PACK (SET OF 8)",2002,"524",8
"970115","1","1280 MM CONNECTING LEADS (PACK OF 3)",2002,"525",3
"970116","1","12 TOOTH DOUBLE BEVEL GEARS (PACK OF 25)",2002,"525",25
"970117","1","PNEUMATIC HAND PUMP (PACK OF 2)",2002,"525",2
"970118","1","PNEUMATIC CYLINDER (SET OF 2 SMALL)",2002,"525",2
"970119","1","PNEUMATIC TUBING SERVICE PACK",2002,"525",2
"970120","1","BLACK BANDS (PACK OF 50)",2002,"524",25
"970121","1","RED BANDS (PACK OF 25)",2002,"524",25
"970122","1","SMALL WHITE BANDS (PACK OF 24)",2002,"524",24
"970","2","47 1/3 ELEMENTS (PLATES)",1969,"371",141
"9702","1","CONTROL SYSTEM BUILDING SET",1993,"1",222
"970600","1","1 X 2 PLATE WITH SLIDES (PACK OF 100)",2002,"524",100
"970601","1","SMALL PULLEYS (PACK OF 100)",2002,"525",100
"970602","1","BUSHINGS (PACK OF 100)",2002,"525",100
"970603","1","CONNECTOR PEGS (PACK OF 100)",2002,"525",100
"970604","1","FRICTION CONNECTOR PEGS (PACK OF 100)",2002,"525",100
"970605","1","LONG BLACK CONNECTOR PEGS (PACK OF 100)",2002,"525",100
"970606","1","CONNECTOR PEGS WITH AXLES (PACK OF 100)",2002,"525",100
"970607","1","CONNECTOR PEGS WITH KNOBS (PACK OF 100)",2002,"525",100
"970608","1","CONNECTOR PEGS (PACK OF 100)",2002,"525",100
"970609","1","2-STUD AXLES WITH GROOVES (PACK OF 100)",2002,"525",100
"970610","1","3-STUD AXLES (PACK OF 100)",2002,"525",100
"970611","1","CROSS AXLES WITH KNOBS (PACK OF 100)",2002,"525",100
"970612","1","4-STUD AXLES (PACK OF 50)",2002,"525",50
"970613","1","5-STUD AXLES (PACK OF 50)",2002,"525",50
"970614","1","6-STUD AXLES (PACK OF 50)",2002,"525",50
"970615","1","8-STUD AXLES (PACK OF 50)",2002,"525",50
"970616","1","10-STUD AXLES (PACK OF 50)",2002,"525",50
"970617","1","12-STUD AXLES (PACK OF 50)",2002,"525",50
"970618","1","AXLE EXTENDERS (PACK OF 50)  {AXLE JOINERS}",2002,"525",50
"970619","1","CATCHES {TECHNIC POLE REVERSER HANDLES}",2002,"525",50
"970620","1","8 TOOTH GEARS (PACK OF 100) 'SPUR' GEARS",2002,"525",100
"970621","1","12 TOOTH BEVEL GEARS (PACK OF 50)",2002,"525",50
"970622","1","16 TOOTH GEARS (PACK OF 50)",2002,"525",50
"970623","1","20 TOOTH DOUBLE BEVEL GEARS (PACK OF 25)",2002,"525",25
"970624","1","24-TOOTH CROWN GEARS",2003,"525",50
"970625","1","24 TOOTH GEARS (PACK OF 50)",2002,"525",50
"970626","1","TECHNIC CLUTCHES",2003,"525",10
"970627","1","40 TOOTH GEARS (PACK OF 25)",2002,"525",25
"970628","1","CROSS BLOCKS (PACK OF 50)",2002,"525",50
"970629","1","CATCHES WITH CROSS HOLES (PACK OF 50)",2002,"525",50
"970630","1","PULLEYS (FOR MICROMOTOR PACK OF 10)",2002,"525",10
"970631","1","BRICKS WITH CROSS (AXLE) HOLES (PACK OF 50)",2002,"525",50
"970632","1","1 X 2 BEAMS",2002,"525",50
"970633","1","1 X 4 BEAMS",2002,"525",30
"970634","1","1 X 6 BEAMS",2002,"525",30
"970635","1","1 X 8 BEAMS",2002,"525",20
"970636","1","1 X 10 BEAMS",2002,"525",20
"970637","1","1 X 12 BEAMS",2002,"525",10
"970638","1","1 X 16 BEAMS",2002,"525",10
"970639","1","2 X 2 SKID PLATES (PACK OF 50)",2002,"524",50
"970640","1","TACHO WHEELS (PACK OF 20)",2002,"525",20
"970641","1","GEAR CASINGS (PACK OF 10 CONTAINED 20 PRIOR TO 2005 DACTA CATALOG)",2002,"525",10
"970643","1","BOBBINS {TECHNIC REELS}",2002,"525",25
"970645","1","CHAIN LINKS",2003,"525",100
"970646","1","GEAR BLOCKS (PACK OF 5)",2002,"525",5
"970653","1","POLE REVERSING SWITCH",2003,"524",1
"970654","1","9-VOLT CONNECTING LEADS (ONE EACH OF 128MM 256 MM 1280 MM)",2002,"525",3
"970658","1","AIR STORAGE TANKS",2002,"525",2
"970659","1","PNEUMATIC PARTS",2002,"525",5
"970660","1","O-RING AND PULLEY WHEELS",2002,"525",50
"970661","1","SKELETON AND GHOST FOR AMUSEMENT PARK SET",2002,"524",70
"970662","1","STEERING WHEELS (PACK OF 25)",2002,"525",25
"970663","1","PNEUMATIC SWITCH (PACK OF 5)",2002,"525",5
"970665","1","UNIVERSAL JOINTS (PACK OF 10)",2002,"525",10
"970669","1","SPECIAL ELEMENTS FOR SIMPLE MACHINES SET",2002,"524",49
"970670","1","SPECIAL ELEMENTS FOR TEAM CHALLENGE SET",2002,"524",292
"970671","1","SPECIAL ELEMENTS FOR CITIES AND TRANSPORTATION SET",2002,"524",119
"970672","1","SPECIAL ELEMENTS FOR AMUSEMENT PARK SET",2002,"524",78
"970673","1","SPECIAL ELEMENTS FOR ROBO TECHNOLOGY SET",2002,"524",71
"970674","1","CAR PROJECT SET",2002,"524",79
"970675","1","HOUSE PROJECT SET",2002,"524",80
"970676","1","BUG PROJECT SET",2002,"524",83
"970677","1","GADGET PROJECT SET",2002,"524",48
"970678","1","SPECIAL ELEMENTS FOR ELAB RENEWABLE ENERGY SET",2002,"524",315
"970679","1","SPECIAL ELEMENTS FOR MECHANICAL ENGINEERING SET",2004,"524",130
"970680","1","SPECIAL ELEMENTS FOR EARLY SIMPLE MACHINES SET",2002,"524",19
"970683","1","BLACK PLATES - LARGE PACKAGE",2002,"524",165
"970684","1","WHEELS (TIRES HUBS AXLE PLATES AND BRICKS)",2002,"524",184
"970686","1","ROOF TILES",2002,"524",180
"970687","1","TEAM CHALLENGE UPGRADE KIT",2002,"524",95
"9707","1","INTELLIGENT HOUSE BUILDING SET",1996,"1",164
"9709","1","RCX PROGRAMMABLE BRICK",1998,"1",1
"971","1","52 FLAT TILE BRICKS",1969,"371",156
"9713","1","INFRARED TRANSMISSION TOWER",1998,"520",2
"9719","1","ROBOTICS INVENTION SYSTEM, VERSION 1.0",1998,"260",736
"9723","1","CITIES AND TRANSPORTATION",2000,"1",394
"9725","1","ROBOLAB AMUSEMENT PARK SET",1999,"520",248
"9730","1","ROBOSPORTS",1998,"260",91
"9731","1","VISION COMMAND [RCX DIGITAL COLOUR CAMERA]",2000,"260",139
"9732","1","EXTREME CREATURES",1998,"260",148
"9735","1","ROBOTICS DISCOVERY SET",1999,"260",390
"9736","1","EXPLORATION MARS",1999,"260",158
"9738","1","REMOTE CONTROL",1998,"260",1
"9742","1","PHOTOSYNTHESIS STUDENT SET",2008,"517",74
"9743","1","CHROMOSOMES - STUDENT SET",2003,"517",136
"9747","1","ROBOTICS INVENTION SYSTEM, VERSION 1.5",1999,"260",729
"9748","1","DROID DEVELOPER KIT",1999,"261",658
"9749","1","NXT TEMPERATURE SENSOR",2009,"259",1
"9750","1","LEGO INTERFACE",1986,"532",4
"9751","1","CONTROL LAB SERIAL INTERFACE & ADAPTER",1995,"530",2
"9752","1","TECHNIC CONTROL CENTER II",1996,"532",14
"9753","1","TECHNIC CONTROL CENTER [DACTA KIT]",1993,"1",14
"9754","1","DARK SIDE DEVELOPERS KIT",2000,"261",578
"9755","1","TEMPERATURE SENSOR",1999,"260",1
"9756","1","ROTATION SENSOR",1999,"260",1
"9757","1","TOUCH SENSOR WITH CABLE",1999,"260",2
"9758","1","LIGHT SENSOR 9V",1999,"260",1
"9761","1","FIRST LEGO LEAGUE CHALLENGE 2004 - NO LIMITS",2004,"398",1437
"9762","1","FIRST LEGO LEAGUE CHALLENGE 2005 - OCEAN ODYSSEY",2005,"398",1471
"9763","1","FIRST LEGO LEAGUE CHALLENGE 2006 - NANO QUEST",2006,"398",1505
"9764","1","FIRST LEGO LEAGUE CHALLENGE 2007 - POWER PUZZLE",2007,"398",1575
"9767","1","INTERFACE CARD/CABLE FOR APPLE IIE AND IIGS",1989,"529",1
"9771","1","INTERFACE CARD AND CABLE FOR TC LOGO - IBM COMPATIBLE",1989,"532",3
"9776","1","PNEUMATIC CIRCUIT",1999,"1",4
"9780","1","ROBOLAB STARTER BUILDING SET",1998,"520",1712
"9780545703307","1","KLUTZ: LEGO CHAIN REACTIONS",2015,"497",39
"9781409350545","1","LEGO LEGENDS OF CHIMA: CHARACTER ENCYCLOPEDIA",2014,"497",0
"9783","1","INFRARED TRANSMITTER WITH USB CABLE",2001,"520",2
"9784","1","FIRST LEGO LEAGUE CHALLENGE 2001 - ARCTIC IMPACT",2001,"398",1388
"9785","1","ROBO TECHNOLOGY SET [SERIAL CABLE]",2003,"1",221
"9786","1","ROBO TECHNOLOGY SET [USB CABLE]",2003,"1",221
"9789","2","FIRST LEGO LEAGUE CHALLENGE 2002 - CITY SIGHTS",2002,"398",1017
"9790","1","ROBOLAB TEAM CHALLENGE SET (SERIAL)",1999,"520",727
"9793","1","ROBOLAB TEAM CHALLENGE SET VERSION 2.5 [SERIAL TRANSMITTER]",2002,"520",833
"9794","1","ROBOLAB TEAM CHALLENGE SET VERSION 2.5 [USB]",2003,"1",832
"9795","1","ROBOLAB INTELLIGENT HOUSE BUILDING SET",2001,"520",164
"9797","1","LEGO MINDSTORMS EDUCATION NXT BASE SET",2006,"519",434
"979760","1","MARS EXPLORATION",2003,"518",810
"9798","1","NXT RECHARGEABLE BATTERY",2006,"259",1
"9799","1","SENSOR ADAPTOR FOR MINDSTORMS NXT TO VERNIER",2008,"259",0
"980","1","23 SLOPING BRICKS, INCLUDING ROOF PEAK BRICKS, RED",1969,"371",23
"980","2","23 SLOPING BRICKS, INCLUDING ROOF PEAK BRICKS, BLUE",1969,"371",23
"981","1","34 SLOPING PROFILE BRICKS, INCLUDING PROFILE PEAK BRICKS, RED",1969,"371",39
"981","2","34 SLOPING PROFILE BRICKS, INCLUDING PROFILE PEAK BRICKS, BLUE",1969,"371",39
"9820","1","GEARED TURNTABLE",1989,"1",64
"9822","1","BEAMS (RED)",1994,"1",68
"9823","1","BEAMS (BLUE)",1994,"1",68
"9824","1","BEAMS (YELLOW)",1994,"1",68
"9825","1","PNEUMATIC ELEMENTS",1994,"1",3
"9826","1","PNEUMATIC TUBING",1994,"1",1
"9831","1","BATTERY BOX WITH SWITCH - 9V",1995,"1",1
"9833","1","AC ADAPTER 230V - 10V TRANSFORMER",1996,"259",1
"9833","2","AC ADAPTER, 120V - 10V TRANSFORMER",1996,"259",1
"9833","3","AC ADAPTER 230V - 10V TRANSFORMER TYPE G PLUG (BRITISH)",2006,"259",1
"9840","1","X-LARGE BLUE STORAGE BIN (16.5IN X 12IN X 10IN)",2006,"528",2
"9841","1","NXT INTELLIGENT BRICK",2006,"259",1
"9842","1","NXT SERVO MOTOR",2006,"259",1
"9843","1","NXT TOUCH SENSOR",2006,"259",1
"9844","1","NXT LIGHT SENSOR",2006,"259",1
"9845","1","NXT SOUND SENSOR",2006,"259",1
"9846","1","NXT ULTRASONIC SENSOR",2006,"259",1
"9847","1","ACTIVITY CARDS FOR NON-MOTORIZED SIMPLE MACHINES (979630)",1997,"532",19
"9847","2","NXT BLUETOOTH DONGLE",2006,"259",0
"9848","1","LAMPS AND FITTINGS",1997,"1",9
"9849","1","9V MICROMOTOR",1995,"525",4
"985","1","LIGHTING DEVICE PARTS PACK",1969,"371",4
"9851","1","ASSORTMENT OF CONNECTORS",1992,"1",453
"9852","1","CHAIN LINK PACK",1992,"1",229
"9853","1","ASSORTMENT OF GEARS",1992,"1",122
"9854","1","WORM GEAR PACK",1992,"1",22
"9855","1","ASSORTMENT OF TIRES/WHEELS",1992,"1",56
"9856","1","ASSORTMENT OF CROSS AXLES",1992,"1",124
"9857","1","ASSORTMENT OF PLATE PIECES",1992,"1",166
"9858","1","ASSORTMENT OF BEAMS",1992,"1",126
"9859","1","TECHNIC MOTOR 4.5 VOLT",1992,"1",1
"9860","1","BATTERY BOX (4.5 VOLT)",1992,"1",1
"986","1","ONE LIGHT BULB",1969,"371",1
"9861","1","CONNECTING LEADS",1992,"1",8
"9862","1","RANDOM SPECIAL PIECES",1992,"1",96
"9863","1","WEIGHTED BRICK PACK",1992,"1",4
"9864","1","GREEN BUILDING PLATES",1992,"1",3
"9865","1","OPTOSENSOR",1992,"1",2
"9866","1","LIGHT AND TRANSPARENT BRICKS",1992,"1",12
"9867","1","TOUCH SENSOR",1992,"1",1
"9868","1","PLUGHOLDERS AND LEADS",1992,"1",42
"9869","1","BUILDING PLATES (24 X 24)",1992,"524",3
"9870","1","PNEUMATIC RUBBER BANDS AND PNEUMATIC TUBING",1992,"1",144
"987","1","NUMBER BRICKS",1969,"371",52
"9871","1","YELLOW BEAMS",1992,"1",76
"9872","1","PNEUMATIC PUMP, CYLINDER, VALVES, TUBING",1992,"1",10
"9874","1","BUILDING CARDS - 1090",1992,"532",5
"9875","1","BUILDING CARDS - 1092",1992,"532",4
"9876","1","LARGE TURNTABLES",1992,"1",2
"988","1","ALPHABET BRICKS",1969,"371",45
"9883","1","MOTOR - 9V",1995,"1",1
"9885","1","SOUND ELEMENT - 9V",1995,"1",1
"9888","1","TOUCH SENSOR",2002,"1",1
"9889","1","TEMPERATURE SENSOR",1995,"1",1
"9890","1","LIGHT SENSOR",1995,"1",1
"989","1","10 TRAFFIC SIGNS",1969,"371",10
"9891","1","ANGLE SENSOR",1995,"1",1
"9892","1","BRICK SEPARATORS",1995,"1",2
"98959","1","MOTOR",1977,"4",40
"9897","1","9-VOLT CONNECTING LEADS",1998,"1",3
"9898","1","9-VOLT LONG CONNECTING LEADS",1996,"1",2
"9899","1","HUBS AND TIRES",1999,"1",20
"9900","1","SMALL GEAR WHEELS",1999,"1",21
"990","1","TREES AND SIGNS (1971 VERSION WITH GRANULATED TREES AND 4 BRICKS)",1971,"473",12
"990","2","TREES AND SIGNS (1969 VERSION WITH OLD STYLE TREES AND 3 BRICKS)",1969,"473",11
"9911","1","9-VOLT TOUCH SENSOR AND LEADS",2004,"260",3
"991118","1","3M CONNECTING LEAD (SET OF 2)",2002,"524",2
"9912","1","LEGO SOLAR CELL",1999,"1",1
"991268","1","SPECIAL ELEMENTS PACK",2009,"528",674
"991319","1","MEDIUM GRAY STORAGE BIN",2008,"528",1
"991327","1","12-TOOTH BLACK DOUBLE CONICAL WHEELS (PACK OF 25)",2007,"525",25
"991328","1","36-TOOTH DOUBLE CONICAL WHEELS (PACK OF 25)",2007,"525",25
"991329","1","7-STUD AXLES (PACK OF 50)",2007,"525",50
"991330","1","NEW TURNTABLES (PACK OF 2)",2007,"525",2
"991331","2","SMALL WIDE TIRE & HUB (PACK OF 8 EACH)",2007,"524",16
"991332","1","TECHNIC TRIANGLE (PACK OF 25)",2007,"525",25
"991333","1","CAM WHEEL (PACK OF 25)",2007,"525",25
"991335","1","SWIVEL MAGNET PACK (PACK OF 10 EACH)",2007,"524",20
"991336","1","2-STUD AXLES WITH GROOVES (PACK OF 100)",2007,"525",100
"991337","1","CONNECTOR PEG WITH AXLE (PACK OF 100)",2007,"525",100
"991369","1","TRACKS AND SPROCKETS PACK",2008,"525",110
"991402","1","STUDLESS TECHNIC BEAMS",2008,"525",35
"991403","1","TECHNIC ANGLE BEAMS",2008,"525",30
"991404","1","TECHNIC BEAMS WITH SNAPS",2008,"525",30
"991405","1","TECHNIC CROSSBLOCKS",2008,"525",30
"991426","1","BLACK PLATES - LARGE PACKAGE",2009,"525",165
"991451","1","TRACKS",2009,"525",120
"991452","1","SPROCKETS",2009,"525",22
"991464","1","LEGO SMART KIT",2009,"507",20
"9916","1","LEGO ELECTRICAL CAPACITOR",1999,"1",1
"991751","1","MINDSTORMS ENERGY PARTS PACK",2012,"525",46
"9918","1","GEAR BLOCK YELLOW",1999,"525",1
"9927","1","BEAMS (RED)",1999,"1",44
"9928","1","BEAMS (BLUE)",1999,"1",44
"9929","1","PLATES RED",1998,"524",72
"9930","1","PLATES BLUE",1998,"524",72
"9931","1","PLATES YELLOW",1998,"524",72
"9932","1","PLATES BLACK",1998,"524",72
"9933","1","BASIC BRICKS (RED)",1999,"524",62
"9934","1","BASIC BRICKS (YELLOW)",1999,"524",62
"9935","1","BASIC BRICKS (BLACK)",1999,"524",62
"9936","1","WEIGHT ELEMENTS",1998,"524",2
"9937","1","SMALL CHAIN LINKS",1998,"1",108
"9938","1","CONVEYOR BELT LINKS",1999,"1",36
"9939","1","ASSORTED PULLEYS",1999,"1",14
"9940","1","RUBBER BANDS AND STRING",1999,"1",36
"994","1","LEGO FENCES WITH GARDEN GATES",1969,"371",19
"9941","1","CAMS & LINKAGES",1998,"1",18
"9942","1","CONNECTORS & BUSHINGS",1998,"1",160
"9943","1","AXLES AND EXTENDERS",1998,"1",54
"9945","1","DIFFERENTIALS",1998,"525",14
"995","1","LIGHTING BRICKS WITH COLOR FILTERS",1969,"371",23
"9954","1","SPECIAL ELEMENTS FOR MINI SETS",2001,"524",56
"9959","1","SPECIAL ELEMENTS FOR INTELLIGENT HOUSE BUILDING SET",2001,"524",41
"9960","1","CRANE HOOK, CAM, PROPELLOR",1994,"1",13
"9961","1","WHITE BELTS",1994,"1",16
"9962","1","FLAT TILES",1994,"524",12
"9963","1","AXLE EXTENDERS AND BUSHINGS",1995,"1",88
"9964","1","CONNECTOR PEGS",1994,"1",64
"9965","1","GEARS 8- AND 10-TOOTH",1994,"1",18
"9966","1","LARGE GEAR WHEELS",1999,"1",16
"9967","1","DIFFERENTIAL AND BEVEL GEARS",1994,"1",18
"9968","1","PULLEY WHEELS",1994,"1",22
"9969","1","TIRES AND SPOKED HUBS",1994,"1",24
"9970","1","AXLES - SHORT",1994,"1",36
"9971","1","AXLES - LONG",1994,"1",24
"9972","1","PLATES (RED)",1994,"1",88
"9973","1","PLATES (BLUE)",1994,"1",88
"9974","1","PLATES (YELLOW)",1994,"1",88
"9975","1","SIMPLE MACHINES",1987,"529",122
"9999","1","UPGRADE KIT FOR 9654",2008,"507",7
"Alpharetta","1","LEGO STORE GRAND OPENING EXCLUSIVE SET, NORTH POINT MALL, ALPHARETTA, GA",2012,"408",15
"AMFlag","1","AMERICAN FLAG WITH STICKER FOR STARS (LEGOLAND CALIFORNIA)",2002,"427",62
"Annapolis","1","LEGO STORE GRAND OPENING EXCLUSIVE SET, WESTFIELD ANNAPOLIS, ANNAPOLIS, MD",2009,"408",45
"auditt","1","AUDI TT ROADSTER (LEGOLAND DEUTSCHLAND)",2002,"425",57
"Austin","1","LEGO STORE GRAND OPENING EXCLUSIVE SET, BARTON CREEK SQUARE, AUSTIN, TX",2010,"408",82
"B001","1","1 X 4 X 5 BLACK WINDOW FRAMES, TRANSPARENT BLUE PANES",2001,"254",20
"B002","1","1 X 4 X 3 TRAIN WINDOW CLEAR",2000,"254",25
"B003","1","RED FRAME, BLACK DOOR, GREEN PANE",2003,"254",10
"B004","1","2 X 4 RIDGE ROOF TILE LOW SLOPED BLACK",2003,"254",25
"B005","1","2 X 4 RIDGE ROOF TILE LOW SLOPED RED",2003,"254",25
"B100","1","CRAZY ACTION CONTRAPTIONS (KLUTZ)",1998,"529",64
"B110","1","CRAZY ACTION CONTRAPTIONS (KLUTZ) VOL. 2",2008,"529",112
"b55dk","01","LEGO MURSTEN - SYSTEM I LEG BYGGEBOG",1955,"497",0
"b56de","01","LEGO BAUSTEINE - SYSTEM IM SPIEL",1956,"497",0
"b63de","01","LEGO HOBBY UND MODELLBAU",1963,"497",0
"b66de","01","LEGO MOTOR EISENBAHN",1966,"499",0
"BAG6","1","GRAY BRICK SEPARATOR WITH BLACK FRAME PIECES",2006,"254",56
"BAT8369","1","BATTERY PACK",2004,"119",6
"BauMit","1","BAU MIT!",2009,"301",1
"Beachwood","1","LEGO STORE GRAND OPENING EXCLUSIVE SET, BEACHWOOD PLACE, BEACHWOOD, OH",2011,"408",3
"Berlin","1","LEGO STORE GRAND OPENING EXCLUSIVE SET, BERLIN, GERMANY",2009,"408",69
"bilmasks","1","SPECIAL MASKS! - 2 (DARK) COPPER COLOR KANOHI (LEGOLAND BILLUND)",2001,"426",2
"BIO601601","1","SCORPION",2016,"324",19
"BIO601602","1","EKIMU FALCON",2016,"324",29
"Birmingham","1","LEGO STORE GRAND OPENING EXCLUSIVE SET, RIVERCHASE GALLERIA, BIRMINGHAM, AL",2009,"408",79
"Braintree","1","LEGO STORE GRAND OPENING EXCLUSIVE SET, SOUTH SHORE PLAZA, BRAINTREE, MA",2008,"408",58
"C001","1","LEGO STAR WARS CLOCK",2008,"501",0
"C8500","1","ROBOTOPS (8500 + 8501 + 8502 + 8503)",1999,"20",96
"C8504","1","ULTRAREX (8504 + 8505 + 8506 + 8507)",1999,"20",88
"C8509","1","SWAMP + LAVA (8509 + 8510)",2000,"16",63
"C8509","2","DUST + LAVA + SWAMP [8509 + 8510 + 8513]",2000,"16",96
"C8509","3","SWAMP + FROST + ONYX + DUST [8509 + 8511 + 8512 + 8513]",2000,"16",146
"C8509","4","SWAMP + FROST + ONYX + DUST + POWER [8509 + 8511 + 8512 + 8513 + 8514]",2000,"16",153
"C8509","5","SWAMP + LAVA + FROST + ONYX + DUST + POWER [8509 + 8510 + 8511 + 8512 + 8513 + 8514]",2000,"16",211
"C8511","1","FROST + DUST (8511 + 8513)",2000,"16",73
"C8511","2","FROST + ONYX + POWER [8511 + 8512 + 8514]",2000,"16",90
"C8512","1","ONYX + POWER (8512 + 8514)",2000,"16",47
"C8521","1","DYNAMO (8521 + 8522 + 8523)",2000,"20",142
"Calgary","1","LEGO STORE GRAND OPENING EXCLUSIVE SET, CHINOOK CENTRE, CALGARY, AB, CANADA",2010,"408",130
"casbon","1","CASTLE BONUS PACK",1998,"186",3
"CCegg","1","CHUPA CHUPS EGG WITH SURPRISE LEGO SET",2003,"301",1
"celeb2015","1","TATOOINE MINI-BUILD - STAR WARS CELEBRATION EXCLUSIVE",2015,"158",178
"CELEBV","1","FAN CELEBRATION V - CUBEDUDE - THE BOUNTY HUNTER EDITION",2010,"170",497
"celebvi","1","BOBA FETT’S SLAVE I - MINI - STAR WARS CELEBRATION VI EXCLUSIVE",2012,"169",81
"Chandler","1","LEGO STORE GRAND OPENING EXCLUSIVE SET, CHANDLER FASHION CENTER, CHANDLER, AZ",2008,"408",67
"Cincinnati","1","LEGO STORE GRAND OPENING EXCLUSIVE SET, KENWOOD TOWNE CENTRE, CINCINNATI, OH",2009,"408",93
"CITY951701","1","POLICEMAN AND CROOK FOIL PACK",2017,"61",16
"cnminifigs","1","NINJA MINIFIG PACKS 3-PACK",2000,"434",3
"cokejpiii","1","JAPANESE COCA-COLA STUDIOS POLYBAG COLLECTION SETS 4056 THRU 4079",2001,"273",24
"cokesoccer","1","JAPANESE COCA-COLA SOCCER COLLECTION SETS 4443 THRU 4472",2002,"462",30
"Columbus","1","LEGO STORE GRAND OPENING EXCLUSIVE SET, EASTON TOWN CENTER, COLUMBUS, OH",2009,"408",72
"comcon001","1","CLONE WARS PACK - SAN DIEGO COMIC-CON 2008 EXCLUSIVE",2008,"165",12
"comcon002","1","INDIANA JONES BRICKMASTER PACK - SAN DIEGO COMIC-CON 2008 EXCLUSIVE",2008,"265",114
"comcon003","1","BATMAN AND JOKER MINIFIG PACK - SAN DIEGO COMIC-CON 2008 EXCLUSIVE",2008,"484",9
"comcon004","1","COLLECTIBLE DISPLAY SET 1 - SAN DIEGO COMIC-CON 2009 EXCLUSIVE",2009,"165",5
"comcon005","1","COLLECTIBLE DISPLAY SET 2 - SAN DIEGO COMIC-CON 2009 EXCLUSIVE",2009,"169",12
"comcon006","1","COLLECTIBLE DISPLAY SET 4 - SAN DIEGO COMIC-CON 2009 EXCLUSIVE",2009,"165",30
